IPS10,IPS11,IPS299,IPS12,IPS13,IPS18,IPS25,IPS32,IPS34,IPS38,IPS43,IPS307,IPS306,IPS14,IPS22,IPS26,IPS31,A0M051,A0M007,PMP,LHEL,LHELX,LHEM,LHNAG,LHUR,LHU680,LHU5,LHU14,LHU15,LHU26,LHU27,CES002,CES003,CES006,CES011,CES015,CES017,CES033,CES046,CES048,CES049,CES053,CES088,CES140,CES151,CES155,CES001,CES101,CES128,CES156,PMEMP,HSFR,HSNE,HSMW,HSSOU,HSWST,HSBR,HSBNE,HSBMW,HSBSOU,HSBWST,PMI,PMNO,PMDEL,PMNV,FM1,FM2,FMFBA,FMRRA,CCINRV,FSPCOM,FSPIN,FSDXP,FSPXE,FYFF,FYGM3,FYGM6,FYGT1,FYGT10,FYGT3,FYGT5,FYAAAC,FYBAAC,FYAC,EXRUS,EXRUK,EXRCAN,PWFSA,PWFCSA,PWIMSA,PWCMSA,PMCP,PUNEW,PU83,PU84,PU85,PUC,PUCD,PUS,PUXF,PUXHS,PUXM,PU45,PUXE,CES275,CES277,CES278,CES276,CES295,CES297,CES298,CES299,CES310,EXRSW,EXRJAN,PSCCOM,HHSNTN,sfygm3,sfygm6,sfygt1,sfygt10,sfygt5,sfyaaac,sfybaac,sfybac,CCIPY,HMOB,MOCMQ,MSONDQ,FCLS,FCSGV,FCLRE,FCLIN,FSTE,UTL11,UTL15,UTL17,UTL21,UTL22,UTL29,UTL31,UTL32,UTL33,GDP
-0.0036229,-0.0018263,0.00080321,0.00065914,-0.01281,0.0064389,-6.42E-05,-0.0055535,-0.0053305,-0.020626,-0.0073967,0.03717,0.020217,-0.0034374,-0.0044872,-0.0045899,-0.0049168,0.0014476,-0.074956,-2,-5,-0.082,-0.00064351,-0.00032305,0.1,0.3,0,0.052186,0.048744,0.06751,0.017744,-0.00076363,-0.0067253,0.015184,-0.0092721,-0.006946,-0.0065821,-0.0075354,0.0030492,0.0027268,0.0013276,0.0039734,0.00049542,0.0042898,0.1,-0.1,0.00016535,0.0029925,0.0043494,0,0.5,-0.31545,-0.1139,-0.11445,-0.38778,-0.43395,-0.50421,-0.19744,-0.21148,-0.76952,-0.5103,-3.5,-4.7,-6.5,-6.9,0.0047856,0.0060633,0.0015733,-0.0020729,-0.0019447,0.019192,0.013367,-0.07,0.02947,-1.28,-0.6,-0.79,-0.82,-0.14,-0.41,-0.4,0.03,0.3,0.25,-0.0041992,0.0070547,-0.0033775,0.018249,0.018149,0.02299,0.037071,-5.3,0.0078741,0.0028129,0.0063627,0.0091117,0.0090827,0.014982,0.0088496,0.0080809,0.0075472,0.0097562,0.018258,0.0096062,0.010341,-0.0015468,0.013483,0.0056872,-0.0064725,-0.0031847,-0.010144,-0.010089,-0.013423,-0.034083,0.0010472,0.004329,-2.2,-2.6,-2.32,-2.01,-2.16,-2.09,-0.79,0.42,0.23,-0.010082,-0.12946,-0.02083,-0.12683,0.0022972,-0.010545,0.0045767,0,0.030505,-0.8197,-0.3547,-1.0929,-0.6529,0.2172,-3.1111,1.3927,-1.2512,-1.2955,-0.0062151
-0.033028,-0.023088,-0.022129,-0.029241,-0.049209,-0.020887,-0.011642,-0.043765,-0.040527,-0.03047,-0.029906,-0.048316,-0.0072159,-0.080203,-0.015799,0.0027059,-0.022385,-0.0086623,-0.026084,-3.4,-5,-0.147,-0.0042506,-0.0041131,0.6,-0.3,0.11406,0.080303,0.05092,0.034989,0.077333,-0.0065066,-0.015036,0.0055292,-0.015477,-0.015752,-0.016334,-0.014809,-0.00041443,-0.0026633,0.00054613,-0.0044625,0,0.0033085,-0.5,-0.3,-0.0046913,-0.0018277,-0.0028975,-0.5,-5.8,-0.35745,-0.37626,0.045751,-0.54077,-0.39901,-0.55525,-0.29206,-0.32869,-0.80985,-0.48213,-4.8,-3.4,-11.3,-0.7,0.0051282,0.0059155,0.0061076,0.0059767,-0.001749,0.032585,0.032969,-0.25,0.018762,-0.61,0.01,-0.22,-0.39,-0.22,-0.39,-0.29,-0.38,0.12,-0.33,-0.0078118,-0.0033061,0.0044038,0.019696,0.019591,0.010435,0.015699,-4.7,0.0097562,0.0069979,0.0063225,0.0067797,0.009001,0.0092508,0.008772,0.0080161,0.0093546,0.0096619,0.0016434,0.0095148,0.0041068,0.0077101,0.0022297,0,-0.032048,-0.016078,-0.032685,-0.034117,-0.027399,-0.052359,0.0023678,-0.016112,-2.1,-1.98,-1.93,-1.79,-1.77,-1.77,-0.56,1.15,0.51,-0.0025365,-0.07161,-0.040903,-0.043493,0.0022919,0.022133,0.0045558,-0.00097609,0.032949,-2.6433,-2.2543,-2.1666,-6.6865,0.1756,-3.4861,-1.7405,-3.3749,-5.6251,0.0035335
-0.036165,-0.032528,-0.033798,-0.031741,-0.086066,-0.010188,-0.044024,-0.040157,-0.060778,-0.051229,-0.046045,0.016256,0.0094824,-0.10895,-0.012403,-0.12167,-0.019988,-0.0048297,-0.097819,-7.5,-5,-0.109,-0.0055797,-0.005277,0.6,0.5,0.023637,0.11465,0.16172,0.12128,0.22407,-0.0099193,-0.020854,-0.049858,-0.013126,-0.021471,-0.024646,-0.016356,-0.0023818,-0.0062421,-0.0031248,-0.0072356,-0.00049542,0.0018562,0,-0.2,-0.0077221,-0.002331,-0.0056379,-0.2,-6.3,-0.40843,-0.20091,-0.076565,-0.5851,-0.50294,-0.45104,0.020132,-0.35493,-0.71941,-0.39357,-7,-5.2,-10.8,-6.6,0.0018252,0.0038874,0.0056365,0.0055424,-1.35E-05,-0.067312,-0.069331,0.3,-0.096178,-0.92,-0.32,-0.41,-0.35,-0.25,-0.37,-0.37,0,0.03,-0.16,-0.0086155,0.0018047,0.00086926,0,-0.0017652,0,-0.042966,-6.3,0.007737,0,0.0062827,0.0089687,0.0089207,0.009166,0.0086957,0.0079523,0.0092679,0.0076629,0.0016407,0.0094251,0.0081633,0.0076511,0.0066593,0.026121,-0.02522,-0.014694,-0.031278,-0.035322,-0.024815,-0.055021,0.0011109,-0.066707,-0.4,-1.38,-1.42,-1.22,-1.1,-1.22,0.36,2.1,1.27,-0.0076482,-0.053825,-0.076846,-0.022032,0.0039983,0.012593,0.0037807,-0.002934,-0.012666,-3.8082,-3.0716,-2.4985,-11.208,-1.3459,-5.0307,-1.5216,-4.0701,-6.1501,0.0019867
-0.013366,-0.01797,-0.020027,-0.022931,-0.041595,-0.015905,-0.018719,-0.0083329,-0.030097,-0.023194,-0.019876,-0.043047,0.018014,-0.06123,-0.011816,-0.011284,-0.016647,-0.0038806,-0.01968,0,-3,-0.099,-0.0060197,-0.0067512,0.9,0.6,0.052365,0.20712,0.15931,0.16569,0.14989,-0.0067583,-0.014861,0.061105,-0.0049344,-0.019922,-0.021981,-0.016627,-0.00056019,-0.0032639,-0.0047317,-0.0010799,-0.0012396,0.0044547,-0.1,-0.1,-0.0046465,-0.0025035,-0.0012775,-0.1,-3.6,-0.35161,-0.20091,0.058823,-0.50614,-0.55674,-0.63083,-0.59254,-0.3391,-0.84332,-0.5442,-0.2,4.9,-3.7,-4,-0.0010947,0.004645,0.0025215,-0.015909,0.00060393,0.078677,0.073439,-0.36,0.086215,-1.4,-0.89,-0.75,-0.48,0.07,-0.01,0.1,-0.06,0.18,0.01,-0.012907,0.014025,0.0066033,0.0053051,0.0035273,0.0034542,-0.031382,-10.6,0.0076776,0.0013937,0.0020855,0.011099,0.0070797,0.0090827,0.0064725,0.0078896,0.0055198,0.0076046,-0.013202,0.0074767,0.006079,0.0045627,0.004415,0.010989,-0.019842,-0.0099174,-0.02712,-0.030563,-0.025447,-0.028946,-0.0024603,-0.038264,-0.4,-0.87,-0.77,-0.3,0.37,0.28,1.7,3.68,2.68,-0.0044886,-0.12762,-0.015085,0.02225,0,-0.0022779,0.0067695,-0.00097991,0.06897,-1.6762,0.6338,-2.3756,-5.9637,-0.0342,-2.5642,-1.0243,-1.1647,-1.3818,0.0044987
-0.023791,-0.022533,-0.021839,-0.013945,-0.029887,-0.008095,-0.034298,-0.025171,-0.033582,-0.032899,-0.028914,0.033172,-0.02892,-0.02209,-0.020141,-0.072491,-0.020284,-0.0059051,-0.02371,8.1,-1,-0.011,-0.0043422,-0.0040336,0,1,-0.11101,-0.011403,0.16883,0.18946,0.13732,-0.008026,-0.021249,0.0041853,-0.032547,-0.019798,-0.0219,-0.016452,0.0015172,-0.0025031,-0.0036753,0.0012207,-0.0012412,0.0083757,-0.4,-0.1,-0.0049022,-0.00066867,0.0014599,-0.3,3.4,-0.48404,0.088522,-0.33374,-0.60512,-0.78114,-0.62671,-0.44875,-0.41523,-0.89574,-0.47751,3.7,7.2,-3.6,-6,0.004008,0.0085696,0.004956,-0.00011579,0.0026739,0.098862,0.10363,-0.46,0.087428,-0.89,-0.76,-0.74,-0.85,-0.11,-0.58,-0.3,-0.21,-0.16,-0.3,-0.011979,0.014081,0.0056763,-0.0017652,-0.0035273,-0.0034542,-0.028938,-7.3,0.0057197,0.0027816,0.0062305,0.010977,0.0035211,0.009001,0.0085654,0.0058766,0.003663,0.0037807,0.013202,0.0037175,0.0060423,-0.0015186,0.008772,0.01087,-0.036739,-0.052868,-0.032303,-0.035091,-0.02523,-0.02197,-0.027313,-0.015725,-0.4,-0.74,-0.62,-0.26,1.15,0.87,2.38,4.41,3.27,-0.0012862,0.14135,-0.0061251,-0.10741,-0.00214,-0.0034266,0.002994,0.0019589,-0.074967,-2.3013,-2.9809,-3.1506,-3.2601,-3.1002,-2.9451,-3.4118,-2.5356,-4.7995,0.0069774
-0.01074,-0.0074726,-0.0024557,0.0031953,0.013505,-0.00057077,-0.017547,-0.014324,-0.014544,-0.022569,-0.01309,0.037635,-0.020919,0.063399,-0.0026279,0.019038,-0.01357,-0.00058685,-0.067614,-8.4,-1,-0.038,-0.00080965,-0.00080623,0.5,0.1,0.080173,0.0053374,0.11917,0.14931,0.070015,-0.0044653,-0.011125,0.0036131,-0.024504,-0.0089199,-0.0091474,-0.0085588,-0.00057771,-0.0023162,-0.0034777,-0.00014077,-0.00049689,0.00047456,-0.3,-0.1,-0.0035164,-0.0005018,0.00072913,-0.2,-0.3,-0.39014,-0.42755,-0.15382,-0.4601,-0.41197,-0.65453,-0.53252,-0.46741,-0.93227,-0.45023,-2.8,-3,1.4,0.3,0.005078,0.011854,0.0081758,0.0096803,-0.0019028,0.044918,0.050341,-0.19,0.1188,-0.7,-0.01,0,0.13,0.34,0.16,0.19,0.05,-0.17,-0.14,-0.008033,0.0092235,3.00E-05,0,-0.0035398,-0.0069445,-0.013913,-4.1,0.0037951,0.0013879,0.0082475,0.010858,0.0035088,0.010695,0.0021299,0.0058423,0.0036496,0.0037665,0.025891,0.0037037,0.011976,0.024025,0.010858,0.0035971,-0.022071,-0.061391,-0.013399,-0.016202,-0.0097389,0.0043854,-0.012662,-0.01648,6.6,-0.05,0.08,0.57,2.19,1.76,3.13,4.94,3.83,-0.0058083,-0.12063,-0.033044,-0.09198,0.0052703,0.049117,0.0022396,-0.0019589,-0.010495,-1.0972,-2.782,-2.0261,4.0106,0.4029,-3.7335,-1.5818,-2.1149,-2.4617,0.0066453
0.0007215,0.0071155,0.0099497,0.020571,0.036639,0.014596,-0.0098667,-0.0063602,-0.016658,0.0059463,-0.0019128,0.048946,-0.0067802,0.057434,-0.0023216,0.0026365,0.0025695,-0.0011188,0.050901,12.4,0,-0.013,2.35E-05,0.00054978,0.2,1.1,-0.091091,0.03328,0.16334,0.12449,0.226,-0.0036742,-0.0077862,-0.0055641,-0.017517,-0.0055933,-0.010013,0.0013805,-0.0003793,-0.0032904,-0.0005808,-0.0041734,0.00074525,0.0027751,0.4,0.1,-0.0024296,-0.00033467,-0.0029197,0.2,4.1,-0.37813,-0.31172,-0.23755,-0.4576,-0.34066,-0.4545,-0.2769,-0.23952,-0.65746,-0.38094,5.9,5.6,4.4,-4,-0.00072385,0.01086,0.0022468,0.0033775,-0.0028645,0.011157,0.014485,-0.08,-0.047976,-0.05,0.12,0.38,0.79,0.5,0.95,0.69,0.28,0.1,0.25,0.014365,-0.019755,0.010469,0.0087951,0.0088262,0.0017406,0.041172,-0.1,0.0037807,0,0.0020513,0.0086022,0.0017498,0.0070672,0.0063627,0.0058083,0.0036364,0.0037523,0.0047809,0.00369,0,-0.0014848,0,0.0017937,0.0010621,0.011111,-0.00089969,-0.007286,0.0079752,0.03007,0.014706,0.013007,6.6,0.12,0.51,1.41,2.74,2.5,3.46,5.09,4.13,-0.0064935,-0.015504,0.037087,0.10401,0.0019869,0.047856,0.0014903,-0.0039293,-0.00022938,-0.2795,0.5158,-0.3896,3.102,-1.1661,0.3571,-2.4556,-1.0956,2.8286,0.0039036
-0.0020922,0.0013434,0.0028273,0.0043481,0.025716,-0.0037906,-0.010114,-0.0059385,-0.015895,0.01086,0.00011423,-0.039848,-0.023508,0.032256,-0.0129,0.033905,-0.0045297,0.004941,-0.021761,5,0,-0.011,0.0030708,0.00020761,0.2,0.5,0.0456,-0.0099798,0.079097,0.050142,0.12192,0.0020735,-0.00056864,0.014678,-0.0036532,-0.000776,-0.0040139,0.0042827,0.0031025,0.0025816,0.00039603,0.0054162,0.0012408,0.0021606,0.1,0,0.0020903,0.0041754,0.0054675,-0.1,2.7,-0.26889,-0.12033,-0.11832,-0.40656,-0.19406,-0.40055,-0.26198,-0.11911,-0.6971,-0.26269,3.7,4.6,1,4.1,0.010803,0.013596,0.005528,-0.0083212,-0.00063089,0.061568,0.063935,-0.26,0.080043,-0.27,-0.38,-0.41,-0.51,-0.17,-0.37,-0.27,-0.05,0.11,0.17,0.00054908,-0.021403,0.017244,0.0052402,0.0070053,-0.0034843,0.028171,2.8,0.001885,0.001386,0.0020471,0.0064034,0.005231,0.0035149,0.0042194,0.0019286,0.0036232,0.0018709,-0.0047809,0.0036765,0.0039604,0.0014848,0.0043104,0.0071429,0.0021209,0.0055097,-0.0009005,-0.0064191,0.012281,-0.019537,-0.0026263,-0.033867,6.6,0.01,0.37,1.17,2.84,2.5,3.68,5.47,4.57,-0.00982,0.055711,0.0072021,-0.087951,0.0032557,0.036701,0.00074432,-0.0029571,-0.055177,-0.1324,1.173,-0.7394,1.2622,2.1146,-0.1909,-0.5417,-0.0894,3.3947,0.0039397
0.0068683,0.0058234,0.0076376,0.015018,0.010665,0.016677,-0.011592,0.0080409,0.00057969,0.029673,0.0087294,-0.018091,0.02929,0.028412,0.0103,-0.016231,0.0033413,0.0019196,-0.0013139,2.6,3,0.038,-0.0011241,0.0011716,-0.2,1.9,-0.060461,-0.063647,0.072945,-0.010349,0.18094,-0.00098761,-0.0037516,-0.00013747,-0.0073467,-0.0033497,-0.0064954,0.0015251,-0.00045034,0.0017389,-0.00050167,0.0052122,-0.00024805,-0.0029043,0,0,-0.0013582,-0.0015011,0.0039906,0.1,4.3,-0.29969,-0.31172,-0.065474,-0.46511,-0.18362,-0.36614,-0.33097,-0.13179,-0.56633,-0.24064,3.9,7.7,2.2,-2.3,0.011396,0.015804,0.01338,0.020646,-0.015397,0.025207,0.020659,-0.06,0.066755,0.33,0.11,0.02,-0.1,-0.2,-0.22,-0.21,-0.13,-0.07,-0.12,0.0019509,-0.017476,-0.0020961,0.0086731,0.0086882,0,0.00489,-1.4,0.0075047,0,0.010173,0.0084746,0.0069324,0.0035026,0.0062959,0.0057637,0.0054103,0.0074488,0.0031898,0.0054895,0.0039448,0.0088627,0.0064309,0.0088575,-0.003183,-0.031631,0.0026991,-0.0036866,0.010408,-0.0058796,0.0069308,-0.038255,0.3,-0.21,0.06,0.74,2.31,1.96,3.22,5.07,4.12,-0.037538,-0.0099011,0.013819,-0.019037,0.0052153,0.036368,0.0022297,0,0.059754,0.4868,-0.0624,-0.6036,1.4145,-0.1571,4.4123,0.7382,0.8012,1.8655,0.001241
0.010006,0.015848,0.017459,0.024936,0.049595,0.015321,0.0070285,0.0034103,-0.0011412,0.024041,0.014035,0.0059041,0.026423,0.046025,0.0090987,0.0045415,0.0096028,0.00050015,0.088371,2.7,1,0.014,0.0062949,0.0054737,-0.2,-0.3,0.0034758,-0.10774,0.03457,0.0025974,0.070983,0.0027822,-0.0017619,0.00013747,-0.0071154,-0.00071925,-0.004949,0.0057742,0.0051398,0.0030838,0.0032169,0.003723,0.0027251,0.0051948,0.3,0.2,0.0032488,0.0068203,0.005056,0.2,0.4,-0.17936,0.077996,0.068516,-0.38546,-0.16307,-0.29083,-0.23278,0.05407,-0.57932,-0.18065,2.1,3.5,3.8,-4.1,0.0045928,0.012487,0.0061035,-0.0046963,0.0067803,0.00097355,0.001542,0,0.0091828,0.55,0.79,0.89,0.82,0.2,0.55,0.41,0.07,-0.07,-0.06,0.026159,-0.04292,0.0043409,0.0085985,0.010327,0.0034843,0.014528,9,0.0093024,0.0055249,0.016065,0.0084034,0.012017,0.0069687,0.0041754,0.0076336,0.012511,0.0092337,0,0.0090827,0.0058881,0.0029369,0.0063898,0.0035211,0.006356,0.0094074,0.0053764,0,0.012859,0.046309,0.009909,0.043383,0.3,0.03,0.4,1.01,1.96,1.82,2.74,4.45,3.51,0.0095174,0.057987,0.044522,0.10282,0.0026676,0.026668,0.00074212,0.00098668,0.014959,0.8772,2.0317,-0.3722,1.6246,-1.3024,1.8498,2.3695,0.4436,1.8326,0.0088955
0.0097345,0.0032447,0.0011351,0.0055974,0.013507,0.0024224,-0.0080887,0.017053,0.026014,0.013728,0.0099093,0.0071019,-0.005078,0.01308,0.0069013,-0.034939,0.0087241,0.0093456,0.0040743,5.3,-1,0.003,0.0039506,0.0044541,-0.2,0.6,-0.026012,0.044413,-0.027909,-0.10378,0.049436,0.0060713,0.0092512,0.0056199,0.013054,0.008716,0.0095789,0.0073968,0.0034179,0.0033301,0.0020776,0.0048308,0.002471,0.00060543,0.3,0.2,0.0050155,0.0061152,0.0059262,0.3,5.4,-0.152,-0.16654,0.17516,-0.28195,-0.18709,-0.31665,-0.26198,-0.065924,-0.54716,-0.18065,4.2,1.9,6.4,3.5,0.0014089,0.0081708,0.0035723,0.0015868,0.0019054,-0.076131,-0.076318,0.34,-0.081873,0.04,0.31,0.44,0.59,0.34,0.44,0.41,0.11,0.04,0.07,0.021244,-0.032663,0.0043702,0.0085252,0.010222,0.0086581,0.0095695,15.8,0.0036969,0,0.0079365,0.0062565,0.001705,0.0051948,0.0062305,0.0037951,0.0017746,0.0036697,0.0063492,0.0036101,0.0077973,-0.0014674,0.0084567,0.012227,0.019865,0.02039,0.020346,0.023724,0.019402,0.024868,0.0053788,0.050372,0.3,0.3,0.8,1.56,2.26,2.19,2.81,4.45,3.54,-0.0095174,0.032335,0.019062,-0.016614,0.0039183,0.025975,0.00074156,0.003937,0.017064,0.5829,0.3042,1.2718,3.2207,-1.3195,0.8174,-0.6757,0.7992,1.8963,0.0056108
0.012801,0.013058,0.015338,0.014103,0.020603,0.011462,0.015505,0.01251,0.016799,0.024853,0.016458,0.0034594,0.040247,0.012013,0.015911,0.032941,0.0039005,0.0040648,-0.0041451,1.2,2,0.019,0.0005217,-0.00041069,0,0.5,0.024623,-0.0059222,0.015257,-0.060804,0.082131,0.0019889,0.0050872,0.0017754,0.0073034,0.0047438,0.0028461,0.0076411,-0.00053607,0.0010863,0.0051097,0.00021956,0.0024649,-0.0030983,0,0,0.0010105,-0.00049444,-0.00089566,0.1,3.8,-0.14883,-0.17332,0.055571,-0.23097,-0.1232,-0.24859,-0.17004,-0.023032,-0.49177,-0.089085,3,0.1,8.7,6.1,0.005616,0.0085081,0.0045588,0.0098046,0.0048477,-0.012208,-0.013078,0.03,0.063422,0.1,-0.02,-0.02,0.05,0.03,0.13,0.04,0,0.02,0.06,0.0072288,-0.014675,-0.008824,0.0067682,0.0067568,0.0034423,0.02353,4.8,0.007353,0.0013765,0.015687,0.0082816,0.0050977,0.0068847,0.0082475,0.0075472,0.0088262,0.0072993,0.0063092,0.0053908,0.003876,0.0029326,0.0062959,0.0051948,0.006192,0,0.0087185,0.0071878,0.010802,0.011504,0.006427,0.0033989,-0.3,0.18,0.68,1.51,2.19,2.13,2.71,4.37,3.5,-0.0020513,0.013544,0.0033337,-0.04746,0.0072363,0.035975,0.0029608,0.0058766,0.0082595,1.0734,2.2568,0.7819,2.4964,1.01,2.3942,1.8421,1.2636,1.0376,0.0090902
0.0037832,0.0022632,0.001248,0.0012242,-0.0041634,0.0033969,0.0013669,0.005481,-0.0025595,0.015576,0.0047356,-0.027547,-0.025546,-0.014749,-0.0030247,-0.017461,0.0052918,0.0049215,-0.020879,0,0,0.002,0.0010542,0.0024375,0,-0.7,0.028769,0.01474,-0.077608,-0.052582,-0.09857,0.0036308,0.0046874,0.0063924,0.0039106,0.0047214,0.00029396,0.011427,0.0036218,0.0021691,0.0011755,0.0034027,0.0024588,0.0051137,0.1,-0.1,0.0039156,0.0044412,0.0039349,0.1,-4.6,-0.087463,-0.15981,0.18951,-0.24701,0.0050238,-0.21896,-0.23278,0.036244,-0.47102,-0.03436,1.1,3.8,1,7.7,-0.0010506,0.0063339,0.0035651,-0.013947,0.0036962,0.045032,0.044589,-0.17,0.041045,-0.42,-0.46,-0.67,-0.8,-0.29,-0.48,-0.4,-0.09,0.01,-0.02,-0.00020411,-0.012898,-0.0012308,0.0083964,0.0083823,0.010257,0.0092593,1.7,0.0054795,0.0041181,0.0058196,0.0082136,0.0067568,0.0034247,0.0061413,0.0056233,0.0070053,0.0054397,0.0047059,0.0071429,0.0019324,-0.0029326,0.0041754,0.010309,0.0081968,-0.0018365,0.0086431,0.0026822,0.01558,-0.017459,0.0080999,-0.024038,-0.2,0.14,0.43,1.13,2.32,2.15,3.04,4.8,3.9,-0.0061792,0.052414,0.0066707,0.011053,0.0052552,0.0079191,0.0044248,0.0068127,0.013941,0.205,-0.4389,0.3826,-0.8993,-0.6154,1.9378,-2.2035,0.8689,-0.3237,0.0082798
0.0028205,0.0012822,0.00062454,0.0045265,0.0010894,0.0058996,-0.00033863,0.0045369,0.0042858,0.0064009,0.0029531,-0.010723,0.0084471,0.0058272,-0.00024984,-0.007386,0.002216,0.0029685,0.0042564,-2.3,2,0.026,0.00099522,0.0018302,-0.1,1.2,-0.085968,-0.019844,0.036514,-0.081387,0.12756,0.0022486,0.0027086,0.00027111,0.0047281,0.0024111,0.0033255,0.0010324,0.0015304,0.0017828,0.0026333,0.0015533,0.00098184,0.00020132,0,0.1,0.0018555,0.0019675,0.0021398,-0.1,0.9,-0.075629,-0.070001,0.13687,-0.15999,-0.069305,-0.20627,-0.21849,0.061112,-0.45358,-0.037323,-1,-2,2,-3.1,0.0048934,0.0090787,0.0099559,0.014787,0.0062641,0.016794,0.015689,-0.15,0.024714,-0.6,-0.48,-0.45,-0.46,-0.09,-0.35,-0.17,-0.08,-0.06,-0.08,-0.002265,-0.0040924,-0.010949,0.0033389,0.0033333,0.0033956,-0.010811,-4.5,0.0072596,0.002736,0.013449,-0.0020471,0.0050378,0.0051151,0.012171,0.0074488,0.0052219,0.0072072,0.003125,0.0070922,0.0076923,0.008772,0.0062305,0.0051151,0.0010199,0.010969,0.00086022,-0.0017873,0.001626,-0.0034025,0.00069561,-0.049361,-0.3,0.26,0.58,1.27,2.83,2.58,3.56,5.34,4.42,-0.0013784,0.029352,-0.0065606,-0.0069637,0.0030299,0.013061,0.0044053,0.0067666,0.019281,0.0708,-0.0637,-0.7844,0.8433,-1.7854,2.1424,0.2851,0.0543,0.0093,0.0035323
0.012373,0.0099639,0.010768,0.00791,0.017637,0.0039271,0.015103,0.015051,0.015268,0.013468,0.013172,0.0015487,0.010825,0.026972,0.020125,0.033451,0.01078,0.00070679,0.0049549,2.4,0,0.003,0.0024145,0.0033748,-0.1,-0.1,0.016059,-0.067927,0.027932,0.11389,-0.036525,0.0046882,0.0074343,0.0075615,0.010214,0.0067321,0.0071999,0.0060254,0.0031602,0.0024144,0.0035867,0.0049659,0.0034289,0.0028812,0.3,0.1,0.0043418,0.0040866,0.0047979,0.4,1,-0.10472,-0.10751,0.11562,-0.17869,-0.11995,-0.22353,-0.23278,0.061112,-0.44784,-0.095355,0.4,0.9,-5.6,1.4,0.0010455,0.0091939,0.0054897,-0.0015138,0.014441,-0.015327,-0.015487,0.07,0.019854,-0.02,-0.04,0.05,0.11,-0.05,-0.03,-0.04,0.01,0,0.03,0.0081083,-0.012922,4.06E-05,0.0016653,0,0.0033841,-0.0062305,-6.4,0.0054103,0.0027285,0.0038095,0.010194,0.0033445,0.0033956,0.0060302,0.0055504,0.0051948,0.0053715,0.017015,0.0052864,0.0057307,0.0043573,0.006192,0.0084675,0.017181,0.014441,0.016205,0.019487,0.012112,-0.0075873,0.010279,-0.010488,3.8,0.24,0.65,1.4,2.8,2.56,3.59,5.36,4.47,0.004816,-0.063988,0.0094856,-0.049563,0.0078077,0.019701,0.0051151,0.0076776,-0.01561,0.8398,0.3551,0.4611,2.9545,1.8025,1.1548,0.5283,1.6844,0.7595,0.0001572
0.014792,0.013757,0.013405,0.013594,0.017281,0.01206,0.01374,0.015936,0.025778,0.0039216,0.013348,0.051212,-0.0052742,-0.011491,-0.00030165,-0.0032127,0.0095458,0.0066357,0.033656,3.2,1,0.025,0.0084452,0.0072513,-0.3,0.1,-0.0047178,-0.017031,-0.05556,-0.12444,-0.0031576,0.0073613,0.0090782,0.0018815,0.012826,0.0085399,0.0098399,0.0065718,0.0051626,0.0075233,0.0032895,0.0073291,0.0014659,0.0015377,0.2,0.1,0.0062483,0.006342,0.0070659,0.1,2.3,-0.070495,-0.13987,0.10328,-0.14165,-0.012318,-0.13248,-0.2546,0.057597,-0.37865,0.13656,3.9,0.7,12.8,5.1,0.0045178,0.010182,0.0041878,-0.011626,0.0083106,0.088007,0.088043,-0.34,0.080437,-0.33,-0.57,-0.71,-0.79,-0.26,-0.44,-0.3,-0.19,-0.15,-0.13,-0.0030743,0.0032034,-0.0073985,-0.0016653,-0.0033333,0.0033727,-0.015748,5.8,0.0035907,0.0040789,0.0075758,0.0080809,0.0016681,0.0016935,0.011952,0.0055198,0.0034483,0.0035651,0.0030628,0.0035088,0.0075902,0.0014482,0.0081968,0.0083964,0.015905,0.02827,0.012611,0.014802,0.012759,-0.01173,-0.0033872,0.0036832,3.7,0,0.27,0.94,2.87,2.59,3.73,5.54,4.67,-0.0034376,0.13573,0.025191,0.058703,-0.0012288,0.010966,0.0094306,0.0085674,-0.01816,0.8621,1.4789,0.9155,0.3787,-0.0687,-0.1735,0.1106,-0.0287,0.9155,0.0020316
